custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
"0054-RUKLRZ-LM2",2,3,1,34,3,"November",13,2,2,0,0,1,0,33.000000,3.496508,2,5.400000,0.588060,-0.530926,1.193940,0.177259,0,1,1,16,3,4,1,0,1,0,0,0,0,0,1,3,13,3,3,0,0,19.700000,1,0,0,1,1,22,1,0,0,0,1,0,0,0,0,0,9,4,0,1,1,3,2,3,1,16,5,1,3,1,1,17,5,13.000000,422.420000,4.000000,126.510000,1,3,57,0,10.300000,2.332144,593.350000,6.385784,0,0.000000,,0.000000,,1,28.250000,3.341093,1667.700000,7.419201,1,16.500000,2.803360,935.000000,6.840547,0,0.000000,,0.000000,,0,0,0,0,1,0,1,1,0,1,29,1,1,1,0,1,1,0,0,0,0,0,0
"7533-BBKDJM-LP3",2,1,1,31,3,"November",18,4,1,1,2,2,0,52.000000,3.951244,3,3.900000,0.896376,-0.109395,1.131624,0.123654,0,2,0,-1,-1,2,0,0,0,0,0,0,0,0,1,3,8,3,3,0,1,24.600000,2,0,0,1,1,29,1,0,1,0,1,0,0,0,0,0,9,6,1,0,1,1,2,2,1,13,4,4,4,4,0,8,3,11.000000,330.140000,4.000000,119.820000,0,1,36,1,8.200000,2.104134,293.800000,5.682899,0,0.000000,,0.000000,,1,32.450000,3.479700,1110.850000,7.012881,0,0.000000,,0.000000,,1,20.400000,3.015535,716.150000,6.573890,1,0,0,3,0,0,0,0,1,1,24,1,1,1,0,1,0,1,0,0,0,0,0
"8426-APYNMT-ZPR",3,3,0,70,6,"May",11,1,6,0,42,5,1,15.000000,2.708050,1,10.500000,0.518175,-0.657442,1.056825,0.055269,0,3,1,13,2,4,4,1,1,0,0,2,0,0,1,1,42,5,3,1,0,7.200000,1,0,0,1,1,16,1,0,0,0,0,0,0,0,0,0,9,1,1,1,0,3,3,2,0,37,5,2,1,3,0,29,5,9.000000,126.810000,5.000000,91.680000,0,2,67,0,20.200000,3.005683,1310.950000,7.178507,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,33.000000,3.496508,2150.000000,7.673223,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,21,1,1,1,0,0,0,0,0,1,0,1,0
"6406-UPYVGC-PGO",2,3,0,24,2,"February",19,4,2,0,0,1,0,27.000000,3.295837,2,4.700000,0.024111,-3.725087,1.244889,0.219046,0,1,0,-1,-1,1,7,2,0,0,0,0,0,5,1,1,4,2,3,1,0,13.500000,1,0,1,1,1,26,1,0,0,0,1,0,0,1,0,0,9,6,1,0,1,1,3,3,1,7,3,2,2,1,0,6,3,12.000000,192.080000,1.000000,37.990000,1,1,29,1,11.200000,2.415914,309.850000,5.736088,0,0.000000,,0.000000,,1,26.250000,3.267666,758.450000,6.631277,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,0,0,3,0,0,0,0,1,1,19,1,1,1,0,1,1,1,0,0,0,1,0
"1630-MKOJBB-KDY",5,1,1,18,2,"July",13,2,5,1,0,1,0,11.000000,2.397895,1,6.600000,0.203280,-1.593171,0.522720,-0.648709,0,1,1,14,2,4,1,0,1,0,0,0,0,0,0,2,0,1,2,1,0,6.800000,1,1,0,8,4,21,0,0,0,0,0,0,0,1,0,0,9,5,1,0,0,2,2,3,1,0,1,3,3,1,1,0,1,12.000000,262.130000,1.000000,19.920000,0,3,2,1,6.500000,1.871802,13.850000,2.628285,1,27.250000,3.305054,55.100000,4.009150,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,1,0,0,1,1,0,1,1,1,18,0,0,1,1,0,0,1,0,0,0,0,0
"7452-CGWHDB-OL5",3,1,1,46,4,"February",16,3,2,0,6,3,0,26.000000,3.258097,2,6.700000,0.815256,-0.204253,0.926744,-0.076078,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,4,8,3,1,1,1,12.700000,1,1,0,5,3,20,1,0,0,0,1,0,0,0,0,0,9,6,1,0,1,3,1,2,0,11,4,4,1,1,0,15,4,7.000000,168.920000,4.000000,94.290000,0,1,42,1,12.750000,2.545531,525.850000,6.265016,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,13.250000,2.583998,550.000000,6.309918,0,0.000000,,0.000000,,1,0,0,0,1,1,1,1,0,1,20,1,0,0,0,0,0,1,0,0,0,0,0
"3616-SGVGTR-IBI",3,5,0,65,6,"January",16,3,1,0,15,4,0,67.000000,4.204693,3,9.900000,0.921987,-0.081224,5.711013,1.742396,0,5,1,17,4,3,1,0,1,0,0,0,0,0,0,2,9,3,1,0,0,27.100000,2,0,0,8,4,22,0,0,0,0,1,0,0,1,1,0,9,5,1,1,1,1,3,2,1,11,4,3,4,3,0,8,3,7.000000,319.630000,8.000000,486.160000,0,3,30,1,4.950000,1.599388,154.600000,5.040841,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,2,0,0,0,0,0,1,25,1,1,1,0,1,0,1,0,0,0,1,0
"6589-BNHOLP-H2T",5,4,1,75,6,"November",17,4,2,0,17,5,1,18.000000,2.890372,1,26.500000,0.958770,-0.042104,3.811230,1.337952,0,4,0,-1,-1,1,11,0,5,0,0,0,0,6,1,2,34,5,6,1,1,7.500000,1,1,0,1,1,33,1,0,1,1,0,0,0,0,0,1,9,3,0,0,1,3,3,3,0,34,5,1,1,2,0,28,5,10.000000,239.820000,9.000000,264.480000,1,2,71,0,19.800000,2.985682,1371.400000,7.223587,0,0.000000,,0.000000,,1,42.200000,3.742420,2970.950000,7.996637,1,30.750000,3.425890,2105.000000,7.652071,1,33.400000,3.508556,2326.450000,7.752099,1,1,1,1,0,1,0,0,1,1,23,1,1,1,0,1,1,1,0,1,0,0,0
"1648-ZISNUF-S0N",4,5,0,68,6,"September",11,1,5,0,34,5,1,16.000000,2.772589,1,11.500000,0.559360,-0.580962,1.280640,0.247360,0,4,1,12,2,2,0,0,0,0,0,0,0,0,1,1,29,5,2,0,0,6.400000,1,0,1,4,3,35,1,0,0,1,0,0,0,1,0,1,9,5,0,0,0,3,2,4,1,40,5,2,4,2,1,30,5,9.000000,230.920000,5.000000,177.290000,0,3,72,0,63.700000,4.154185,4728.100000,8.461279,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,18.750000,2.931194,1265.000000,7.142827,0,0.000000,,0.000000,,1,0,0,0,1,0,1,1,0,1,21,1,1,1,0,0,0,0,0,1,1,0,0
"6502-NQEZTU-8FU",2,1,1,42,4,"January",17,4,1,0,9,3,0,69.000000,4.234107,3,14.800000,6.515256,1.874147,3.696744,1.307452,0,5,1,18,4,4,3,0,0,0,0,0,0,3,1,1,20,4,2,1,0,28.100000,2,0,0,1,1,30,1,0,0,0,1,0,0,0,0,0,9,6,1,0,1,3,4,3,0,24,5,1,3,3,1,17,5,13.000000,543.060000,8.000000,228.730000,1,3,54,0,11.100000,2.406945,627.950000,6.442461,1,40.000000,3.688879,2291.850000,7.737115,1,57.100000,4.044804,3028.800000,8.015922,1,16.250000,2.788093,865.000000,6.762730,1,53.050000,3.971235,2812.900000,7.941971,1,1,1,4,1,1,1,1,0,1,24,1,1,1,1,1,1,1,1,1,0,0,0
"4102-ZNNHOE-CLO",1,1,1,18,2,"February",13,2,3,1,0,1,0,15.000000,2.708050,1,4.800000,0.125280,-2.077204,0.594720,-0.519665,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,7.600000,1,0,1,4,3,20,0,0,0,1,0,0,0,0,0,0,9,2,0,0,1,3,1,2,0,0,1,2,3,3,1,0,1,5.000000,115.480000,3.000000,39.510000,0,3,3,1,2.200000,0.788457,11.700000,2.459589,1,19.250000,2.957511,55.350000,4.013677,0,0.000000,,0.000000,,1,6.000000,1.791759,5.000000,1.609438,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,1,17,0,0,0,0,0,1,0,0,0,1,0,0
"4684-QOUTSG-8CE",1,2,1,23,2,"November",14,2,1,0,1,1,0,25.000000,3.218876,2,4.300000,0.363350,-1.012389,0.711650,-0.340169,0,1,0,-1,-1,3,1,0,1,0,0,0,0,0,1,1,4,2,2,1,0,11.200000,1,0,1,5,3,28,1,0,0,1,1,0,1,0,0,0,9,4,1,0,1,5,2,4,1,5,2,2,1,4,0,5,2,8.000000,170.360000,5.000000,123.100000,0,1,39,0,8.700000,2.163323,319.900000,5.768008,0,0.000000,,0.000000,,1,25.900000,3.254243,1039.200000,6.946206,1,7.750000,2.047693,260.000000,5.560682,0,0.000000,,0.000000,,1,0,1,3,0,0,0,0,0,1,17,1,1,1,0,1,1,0,0,1,0,0,0
"8709-IEIYSX-9NL",3,2,0,31,3,"July",12,2,1,1,3,2,0,42.000000,3.737670,2,20.300000,2.387280,0.870155,6.138720,1.814616,1,4,0,-1,-1,3,0,0,0,0,0,0,0,0,0,2,6,2,2,1,0,20.200000,2,0,1,8,4,25,0,0,0,0,1,0,0,1,0,1,9,4,0,0,0,3,2,4,0,3,2,5,1,1,1,5,2,9.000000,161.160000,10.000000,187.840000,1,1,8,0,5.750000,1.749200,31.600000,3.453157,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,0,0,1,1,0,1,17,1,1,1,0,0,1,1,0,0,0,0,1
"1591-SNQHWX-OVE",5,3,1,67,6,"July",18,4,5,0,23,5,0,132.000000,4.882802,5,16.600000,7.230960,1.978372,14.681040,2.686557,0,5,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,20,4,1,1,1,82.900000,3,1,1,4,3,22,0,1,1,1,0,0,1,0,0,0,9,4,1,1,1,4,1,3,0,30,5,2,2,1,1,26,5,9.000000,388.210000,2.000000,49.880000,0,3,67,0,30.950000,3.432373,2076.650000,7.638511,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,17.750000,2.876386,1220.000000,7.106606,0,0.000000,,0.000000,,1,0,0,2,0,0,1,1,0,1,12,1,1,1,0,1,1,0,0,1,1,0,0
"8926-HVVQHQ-HK2",5,5,1,60,5,"March",16,3,1,0,17,5,0,99.000000,4.595120,4,5.600000,1.358280,0.306219,4.185720,1.431679,0,2,1,16,3,2,4,4,0,0,0,0,0,0,1,1,36,5,0,-1,-1,-1.000000,-1,-1,0,5,3,30,0,0,0,0,1,0,0,0,0,0,9,6,1,1,0,1,4,1,0,31,5,3,3,4,0,20,5,12.000000,223.130000,4.000000,85.800000,0,2,58,0,14.300000,2.660260,798.900000,6.683236,0,0.000000,,0.000000,,1,26.000000,3.258097,1422.100000,7.259890,1,33.000000,3.496508,1900.000000,7.549609,0,0.000000,,0.000000,,1,0,0,4,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,0
"9810-RWEYBF-H9N",4,1,1,45,4,"July",16,3,1,0,5,2,0,71.000000,4.262680,3,14.800000,2.017536,0.701877,8.490464,2.138944,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,0,3,15,3,2,1,0,25.700000,2,1,1,4,3,26,0,0,0,1,0,0,0,0,0,0,9,4,0,0,1,4,3,1,0,12,4,1,4,3,0,11,4,12.000000,318.240000,4.000000,186.620000,1,1,24,0,7.700000,2.041220,168.750000,5.128418,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,28.000000,3.332205,620.000000,6.429719,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0
"8693-AVOSVX-VXT",5,1,1,32,3,"June",14,2,6,0,8,3,0,34.000000,3.526361,2,18.300000,2.127924,0.755147,4.094076,1.409541,0,3,1,12,2,4,5,0,0,0,0,0,0,5,0,2,7,2,1,1,0,17.700000,1,0,1,5,3,23,0,0,0,0,1,0,0,1,0,1,9,3,1,0,0,4,4,3,0,4,2,3,1,2,0,4,2,13.000000,420.150000,3.000000,87.310000,0,1,11,0,6.800000,1.916923,81.300000,4.398146,1,20.750000,3.032546,181.750000,5.202632,0,0.000000,,0.000000,,1,19.250000,2.957511,140.000000,4.941642,1,23.700000,3.165475,279.700000,5.633718,0,0,0,0,1,1,1,0,0,1,18,1,1,1,0,0,1,1,0,0,0,0,0
"2490-JDXHSX-QFT",4,4,1,24,2,"November",19,4,1,0,0,1,0,19.000000,2.944439,1,14.400000,0.588240,-0.530620,2.147760,0.764425,0,2,1,18,4,2,7,1,0,0,0,0,0,6,1,4,5,2,2,1,1,13.600000,1,0,1,1,1,35,1,0,0,0,1,0,0,0,0,1,9,2,1,0,1,2,1,2,0,6,3,1,2,3,1,6,3,11.000000,272.180000,7.000000,129.520000,0,3,62,1,13.300000,2.587764,820.550000,6.709975,1,36.500000,3.597312,2227.400000,7.708590,1,70.450000,4.254903,4310.950000,8.368914,1,24.500000,3.198673,1540.000000,7.339538,1,100.300000,4.608166,6010.000000,8.701180,1,1,1,4,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,0,0,1,1
"9579-FZRGEU-RXE",4,4,0,20,2,"March",10,1,6,0,2,2,0,20.000000,2.995732,1,12.100000,1.033340,0.032796,1.386660,0.326898,1,5,1,13,2,3,0,0,0,0,0,0,0,0,0,2,1,1,3,1,0,9.700000,1,0,1,1,1,33,1,0,0,1,0,0,0,0,0,0,9,4,1,0,1,2,4,1,1,2,2,3,4,3,0,2,2,14.000000,231.400000,2.000000,28.060000,1,1,25,0,6.150000,1.816452,162.400000,5.090062,1,19.500000,2.970414,485.300000,6.184767,0,0.000000,,0.000000,,1,13.750000,2.621039,355.000000,5.872118,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0
"0647-UDEVCE-VKO",4,1,1,18,2,"August",13,2,5,1,0,1,0,16.000000,2.772589,1,8.400000,0.653184,-0.425896,0.690816,-0.369882,1,1,1,17,4,3,10,0,0,0,0,0,0,10,0,2,0,1,3,1,1,7.800000,1,0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,2,7,1,1,0,2,4,3,0,0,1,3,4,4,1,0,1,14.000000,369.790000,3.000000,55.420000,1,1,7,0,24.850000,3.212858,161.800000,5.086361,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,5.750000,1.749200,50.000000,3.912023,0,0.000000,,0.000000,,0,0,0,0,0,1,1,0,0,1,27,1,1,1,0,0,0,1,0,1,0,0,0
"8586-VGOASR-CYX",1,2,0,42,4,"May",16,3,1,0,4,2,0,44.000000,3.784190,2,9.900000,1.332936,0.287384,3.023064,1.106271,1,2,1,13,2,5,3,3,0,0,0,0,0,0,1,1,10,3,2,1,1,23.000000,2,1,1,4,3,32,0,0,0,1,0,0,0,1,0,1,9,5,0,0,0,4,4,1,0,20,5,3,3,1,0,13,4,15.000000,564.100000,4.000000,152.360000,0,3,44,0,17.350000,2.853593,755.800000,6.627777,0,0.000000,,0.000000,,1,23.300000,3.148453,1005.350000,6.913091,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,1,0,0,0,0,1,1,24,1,1,1,0,1,1,1,0,1,0,1,0
"7479-ZIKHKI-FQF",5,5,1,46,4,"March",17,4,4,0,11,4,0,101.000000,4.615121,4,7.800000,2.741544,1.008521,5.136456,1.636363,0,4,0,-1,-1,2,0,0,0,0,0,0,0,0,1,1,22,4,4,1,1,36.700000,2,1,0,1,1,24,1,1,0,1,0,1,0,1,0,0,9,5,0,0,1,1,1,2,0,9,3,2,4,3,0,7,3,12.000000,674.940000,7.000000,353.450000,0,1,18,1,7.050000,1.953028,133.200000,4.891852,1,21.500000,3.068053,354.050000,5.869438,1,29.200000,3.374169,508.200000,6.230875,1,5.750000,1.749200,115.000000,4.744932,0,0.000000,,0.000000,,1,0,0,3,1,1,0,0,1,1,17,1,1,1,0,1,1,1,1,1,0,0,0
"8241-AADOML-N1L",5,2,0,43,4,"March",16,3,2,0,6,3,0,43.000000,3.761200,2,10.600000,0.733838,-0.309467,3.824162,1.341339,0,4,0,-1,-1,1,2,0,1,1,0,0,0,0,1,2,21,4,1,1,1,26.900000,2,1,0,4,3,27,1,0,0,1,0,0,1,0,0,0,9,4,0,1,1,1,3,1,0,25,5,4,2,3,1,17,5,15.000000,1035.830000,8.000000,462.960000,1,3,59,0,10.550000,2.356126,568.000000,6.342121,1,29.000000,3.367296,1737.800000,7.460375,1,40.950000,3.712352,2324.200000,7.751131,1,25.500000,3.238678,1405.000000,7.247793,0,0.000000,,0.000000,,1,0,0,2,1,1,1,0,0,1,25,1,1,1,1,1,1,1,0,1,0,0,1
"8941-OIVZZV-HQ4",1,4,1,34,3,"May",10,1,1,0,4,2,0,28.000000,3.332205,2,14.400000,1.395072,0.332946,2.636928,0.969615,0,2,0,-1,-1,1,3,3,0,0,0,0,0,0,1,1,13,3,3,1,1,13.100000,1,1,0,1,1,33,1,1,1,1,0,0,0,0,0,1,9,4,1,0,0,2,4,2,0,13,4,1,4,4,0,9,3,15.000000,499.030000,4.000000,106.360000,0,1,29,0,4.950000,1.599388,127.800000,4.850467,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,1,0,0,0,0,0,1,23,1,1,1,0,1,0,0,0,1,0,0,0
"2117-GXWTHT-H83",1,2,1,50,5,"December",16,3,2,1,2,2,0,51.000000,3.931826,3,1.400000,0.101388,-2.288801,0.612612,-0.490023,0,1,1,15,3,5,0,0,0,0,0,0,0,0,0,2,8,3,1,1,1,24.000000,2,0,0,3,2,36,0,0,1,0,0,0,0,0,0,0,9,2,1,0,0,4,3,3,0,8,3,2,4,4,0,6,3,15.000000,376.990000,5.000000,93.330000,1,3,12,0,5.150000,1.638997,61.900000,4.125520,0,0.000000,,0.000000,,1,19.250000,2.957511,232.650000,5.449535,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,4,0,0,0,0,1,1,18,1,1,1,0,1,1,1,0,0,0,0,0
"0771-BLPWLO-QSL",3,2,0,33,3,"September",19,4,3,0,6,3,0,75.000000,4.317488,4,5.000000,1.410000,0.343590,2.340000,0.850151,0,5,0,-1,-1,1,2,2,0,0,0,0,0,0,1,3,6,2,2,1,0,41.000000,3,1,1,3,2,31,0,0,1,0,0,0,0,0,0,0,9,5,1,0,1,4,3,2,0,1,1,3,1,3,0,1,1,12.000000,1136.350000,0.000000,0.000000,0,3,1,1,1.700000,0.530628,1.700000,0.530628,1,18.000000,2.890372,18.000000,2.890372,1,43.050000,3.762362,43.050000,3.762362,0,0.000000,,0.000000,,1,42.850000,3.757706,42.850000,3.757706,1,1,1,3,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,0,0,0
"8353-KMZTWC-UIP",5,3,0,78,6,"September",17,4,2,0,5,2,1,13.000000,2.564949,1,14.700000,1.100736,0.095979,0.810264,-0.210395,0,1,1,15,3,2,0,0,0,0,0,0,0,0,1,4,38,5,5,0,1,6.500000,1,0,0,1,1,39,1,0,0,0,1,0,0,1,0,0,9,6,1,1,1,3,4,3,0,36,5,2,2,4,0,25,5,11.000000,334.140000,2.000000,53.030000,0,2,68,0,31.150000,3.438814,2062.750000,7.631795,0,0.000000,,0.000000,,1,34.750000,3.548180,2206.900000,7.699344,1,42.000000,3.737670,2770.000000,7.926603,0,0.000000,,0.000000,,1,0,0,1,0,0,0,0,1,1,22,1,1,1,0,1,1,1,0,1,0,0,0
"4482-FBKRCK-OWT",4,4,0,61,5,"June",18,4,6,0,18,5,1,82.000000,4.406719,4,14.400000,1.180800,0.166192,10.627200,2.363417,0,5,1,23,5,2,0,0,0,0,0,0,0,0,1,1,20,4,1,0,0,39.300000,2,0,1,1,1,26,1,1,0,0,0,0,0,0,0,0,9,3,1,0,0,1,1,2,0,29,5,4,1,1,0,27,5,8.000000,116.330000,3.000000,44.710000,0,3,62,1,22.250000,3.102342,1405.300000,7.248006,1,26.500000,3.277145,1560.350000,7.352665,1,50.100000,3.914021,2932.750000,7.983696,1,11.750000,2.463853,660.000000,6.492240,0,0.000000,,0.000000,,1,1,1,2,0,1,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,1
"3495-VLHEGU-FUI",5,5,1,22,2,"March",15,3,6,0,1,1,0,30.000000,3.401197,2,12.400000,0.316200,-1.151380,3.403800,1.224892,0,1,1,15,3,5,1,0,0,0,0,1,0,0,0,2,1,1,2,1,0,15.500000,1,0,0,1,1,32,1,0,1,0,1,0,0,0,0,0,9,4,0,0,1,3,4,1,0,4,2,4,4,3,0,4,2,17.000000,308.160000,3.000000,48.970000,1,3,23,0,5.150000,1.638997,122.050000,4.804431,0,0.000000,,0.000000,,1,31.650000,3.454738,691.050000,6.538212,1,10.000000,2.302585,225.000000,5.416100,0,0.000000,,0.000000,,1,0,0,1,0,0,0,0,1,1,16,1,1,1,0,1,1,1,0,1,0,0,0
"5641-RWPHPT-ZJX",5,4,1,21,2,"March",16,3,6,1,0,1,0,16.000000,2.772589,1,12.300000,0.753744,-0.282702,1.214256,0.194132,1,1,0,-1,-1,3,1,0,1,0,0,0,0,0,1,1,1,1,3,1,0,7.600000,1,1,0,1,1,34,1,0,0,1,1,0,1,0,0,1,9,3,1,0,0,3,3,3,0,3,2,2,2,4,0,4,2,12.000000,235.110000,1.000000,15.750000,1,1,4,1,2.850000,1.047319,17.650000,2.870736,1,17.750000,2.876386,70.000000,4.248495,1,40.500000,3.701302,85.950000,4.453766,1,17.750000,2.876386,35.000000,3.555348,1,27.700000,3.321432,99.300000,4.598146,0,1,1,2,1,1,1,1,1,1,18,0,0,1,0,1,1,1,1,0,0,0,0
"2113-LRPWIU-32N",1,1,1,29,3,"September",15,3,1,0,2,2,0,86.000000,4.454347,4,15.100000,6.570916,1.882653,6.415084,1.858652,1,2,1,18,4,2,4,1,1,2,0,0,0,0,1,3,6,2,1,1,1,40.400000,3,0,1,3,2,23,1,0,1,0,0,0,0,0,0,1,9,3,1,1,1,3,4,2,0,11,4,4,2,1,0,11,4,9.000000,399.710000,3.000000,97.870000,1,1,43,0,8.450000,2.134166,347.350000,5.850333,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,5.000000,1.609438,195.000000,5.273000,0,0.000000,,0.000000,,1,0,0,3,0,0,0,0,0,1,18,1,1,1,0,1,1,0,0,0,0,0,0
"9466-MLGDEN-Z8B",3,5,1,18,2,"May",13,2,2,0,0,1,0,18.000000,2.890372,1,11.400000,0.309852,-1.171661,1.742148,0.555119,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,0,1,2,1,0,10.200000,1,0,0,4,3,27,1,1,1,1,0,0,0,0,0,0,9,4,1,0,0,1,1,4,0,0,1,3,1,3,0,0,1,9.000000,323.250000,7.000000,106.930000,0,1,6,0,5.350000,1.677097,30.650000,3.422633,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,0,0,0,1,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0
"0459-QZFBYH-LUV",2,4,1,28,3,"December",13,2,5,0,6,3,0,31.000000,3.433987,2,4.400000,0.712008,-0.339666,0.651992,-0.427723,0,4,1,14,2,3,0,0,0,0,0,0,0,0,1,1,4,2,1,1,1,15.800000,1,0,0,3,2,36,0,0,1,0,0,0,0,1,0,1,9,4,0,0,0,2,3,2,1,8,3,1,1,2,0,6,3,3.000000,62.030000,8.000000,160.710000,0,3,12,0,6.850000,1.924249,91.950000,4.521245,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,13.000000,2.564949,150.000000,5.010635,0,0.000000,,0.000000,,0,0,0,0,0,1,1,1,0,1,18,1,0,1,0,1,1,1,0,0,0,0,0
"4462-PLGORR-PN6",3,5,0,28,3,"June",10,1,6,0,9,3,0,22.000000,3.091042,1,8.300000,0.257466,-1.356868,1.568534,0.450141,0,2,0,-1,-1,1,10,2,0,3,0,0,0,5,1,4,6,2,3,1,1,13.900000,1,0,0,8,4,29,1,0,0,0,0,0,0,1,0,0,9,7,1,0,1,1,2,3,1,10,3,2,1,2,0,10,3,8.000000,258.750000,4.000000,131.880000,1,1,36,0,8.500000,2.140066,277.050000,5.624198,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,6.500000,1.871802,220.000000,5.393628,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0
"4889-PHSVCV-WUX",3,2,1,76,6,"April",12,2,5,0,15,4,1,11.000000,2.397895,1,16.100000,0.598598,-0.513165,1.172402,0.159055,0,3,1,18,4,2,0,0,0,0,0,0,0,0,0,2,42,5,1,0,1,8.200000,1,0,1,4,3,21,0,0,0,1,0,0,0,1,0,0,2,4,0,0,0,3,4,2,0,24,5,2,3,2,0,19,5,8.000000,223.530000,4.000000,86.060000,0,3,57,0,23.650000,3.163363,1358.000000,7.213768,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,15.750000,2.756840,985.000000,6.892642,0,0.000000,,0.000000,,1,0,0,0,0,0,1,0,0,1,15,0,1,1,0,0,0,0,0,1,0,0,0
"8912-KKLHJN-FLS",4,2,0,72,6,"May",10,1,4,0,32,5,1,23.000000,3.135494,1,5.300000,0.203573,-1.591731,1.015427,0.015309,0,4,1,8,1,2,10,0,2,2,0,0,0,6,0,1,36,5,2,0,0,12.300000,1,0,0,5,3,23,1,0,1,0,1,0,0,0,0,1,9,3,0,1,0,2,1,1,0,40,5,5,3,2,1,30,5,11.000000,333.020000,8.000000,213.610000,0,2,72,0,50.750000,3.926912,3472.650000,8.152673,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,33.250000,3.504055,2425.000000,7.793587,0,0.000000,,0.000000,,1,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,1,0,1,0
"6907-UNTAVY-RH8",5,2,0,52,5,"September",20,5,2,0,7,3,0,261.000000,5.564520,5,6.600000,7.889508,2.065534,9.336492,2.233931,1,3,0,-1,-1,1,5,0,0,0,0,0,0,5,1,1,21,4,1,1,1,98.500000,3,1,0,8,4,17,1,0,1,1,0,0,0,1,0,0,9,2,0,0,0,1,2,2,0,35,5,4,2,3,0,26,5,13.000000,1084.620000,5.000000,535.280000,0,3,67,0,19.400000,2.965273,1360.150000,7.215350,1,51.500000,3.941582,3471.800000,8.152428,1,79.500000,4.375757,5138.900000,8.544594,1,13.000000,2.564949,835.000000,6.727432,1,96.250000,4.566949,6168.850000,8.727268,1,1,1,4,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,0,0,1
